,"temperature_2m_(41.6351016, 15.908","relative_humidity_2m_(41.6351016, 15.908","precipitation_(41.6351016, 15.908","pressure_msl_(41.6351016, 15.908","surface_pressure_(41.6351016, 15.908","et0_fao_evapotranspiration_(41.6351016, 15.908","shortwave_radiation_(41.6351016, 15.908","direct_radiation_(41.6351016, 15.908","temperature_2m_(45.4821829, 9.2294","relative_humidity_2m_(45.4821829, 9.2294","precipitation_(45.4821829, 9.2294","pressure_msl_(45.4821829, 9.2294","surface_pressure_(45.4821829, 9.2294","et0_fao_evapotranspiration_(45.4821829, 9.2294","shortwave_radiation_(45.4821829, 9.2294","direct_radiation_(45.4821829, 9.2294","temperature_2m_(41.4418911, 15.5449","relative_humidity_2m_(41.4418911, 15.5449","precipitation_(41.4418911, 15.5449","pressure_msl_(41.4418911, 15.5449","surface_pressure_(41.4418911, 15.5449","et0_fao_evapotranspiration_(41.4418911, 15.5449","shortwave_radiation_(41.4418911, 15.5449","direct_radiation_(41.4418911, 15.5449","temperature_2m_(45.670795, 9.96259895222","relative_humidity_2m_(45.670795, 9.96259895222","precipitation_(45.670795, 9.96259895222","pressure_msl_(45.670795, 9.96259895222","surface_pressure_(45.670795, 9.96259895222","et0_fao_evapotranspiration_(45.670795, 9.96259895222","shortwave_radiation_(45.670795, 9.96259895222","direct_radiation_(45.670795, 9.96259895222","temperature_2m_(45.4284536, 10.1863","relative_humidity_2m_(45.4284536, 10.1863","precipitation_(45.4284536, 10.1863","pressure_msl_(45.4284536, 10.1863","surface_pressure_(45.4284536, 10.1863","et0_fao_evapotranspiration_(45.4284536, 10.1863","shortwave_radiation_(45.4284536, 10.1863","direct_radiation_(45.4284536, 10.1863","temperature_2m_(41.2663139, 15.8976","relative_humidity_2m_(41.2663139, 15.8976","precipitation_(41.2663139, 15.8976","pressure_msl_(41.2663139, 15.8976","surface_pressure_(41.2663139, 15.8976","et0_fao_evapotranspiration_(41.2663139, 15.8976","shortwave_radiation_(41.2663139, 15.8976","direct_radiation_(41.2663139, 15.8976"
55,14.797,85.18503,0.0,1019.4,1015.24805,0.32352272,648.0,545.0,16.130999,95.09104,0.0,1025.3,1009.25775,0.33854234,576.0,489.0,16.8565,83.2701,0.0,1019.3,1009.94196,0.3605462,644.0,538.0,13.455999,87.202705,0.5,1026.0,1000.87494,0.26541388,535.0,438.0,14.007,92.86072,2.3,1026.0,1014.9919,0.27542785,566.0,467.0,16.3315,79.67348,0.0,1019.5,1004.8108,0.3560467,643.0,536.0
56,9.047,96.65717,6.0,1016.4,1012.2266,0.11578586,295.0,169.0,14.531,99.289314,0.0,1028.1,1011.88135,0.32321507,591.0,500.0,7.5565,98.59027,3.8,1017.0,1007.438,0.083987646,229.0,26.0,11.406,98.94787,0.0,1027.8,1002.6878,0.29203352,581.0,478.0,11.957001,97.54849,1.0,1027.5,1016.38446,0.28276005,590.0,494.0,8.031501,96.89471,2.0,1016.9,1002.0751,0.17610808,482.0,256.0
57,9.247,93.610695,6.8,1020.4,1016.1735,0.1474592,338.0,87.0,10.8810005,75.376076,0.0,1029.9,1013.4768,0.27739227,589.0,496.0,8.7565,91.96939,3.2,1021.2,1011.61566,0.14172797,313.0,97.0,10.106,74.25328,0.1,1029.8,1004.3395,0.2743301,596.0,491.0,11.257,80.83629,0.0,1029.7,1018.42285,0.28625917,592.0,491.0,9.3315,95.89825,3.3,1020.7,1005.68195,0.14448886,344.0,141.0
58,10.597,79.19604,0.3,1022.8,1018.547,0.2665824,580.0,420.0,11.581,82.02395,0.0,1030.2,1013.8163,0.28491876,595.0,503.0,9.8065,90.99988,0.4,1024.0,1014.36365,0.24515481,615.0,478.0,11.106,73.80377,0.0,1031.0,1005.7931,0.28672427,606.0,512.0,10.907001,82.96876,0.0,1030.9,1019.80756,0.27707094,597.0,501.0,10.731501,92.909294,0.7,1023.8,1008.68524,0.2711672,593.0,428.0
59,8.997,84.26915,0.1,1023.6,1019.31934,0.27007648,634.0,492.0,9.581,79.81006,0.0,1033.5,1017.2658,0.2695221,599.0,502.0,7.2064996,86.56114,0.5,1024.2,1014.584,0.18720056,603.0,432.0,8.856,79.53065,0.0,1033.4,1008.0457,0.24635904,541.0,402.0,9.407001,78.775314,0.0,1033.0,1021.87506,0.2718487,610.0,517.0,8.1815,84.34926,0.3,1023.8,1008.57117,0.20459099,476.0,274.0
60,9.347,73.900024,0.0,1023.1,1018.82904,0.2641449,628.0,445.0,11.031,89.80952,0.0,1028.9,1012.412,0.27829057,599.0,494.0,9.3065,85.084114,0.1,1023.9,1014.19836,0.22566597,585.0,454.0,10.306,86.13087,0.0,1028.5,1002.9122,0.2641148,569.0,406.0,10.657001,83.32044,0.0,1028.4,1017.1451,0.2651521,576.0,436.0,9.481501,85.94143,0.1,1023.4,1008.3263,0.24616882,553.0,406.0
61,12.247,80.014854,0.0,1019.3,1015.06696,0.3117064,611.0,396.0,12.981,95.195274,0.0,1020.6,1004.56274,0.29004037,597.0,499.0,12.1565,84.23352,0.0,1020.3,1010.6724,0.3296496,677.0,546.0,12.056,87.653946,0.0,1020.6,995.7401,0.29128918,609.0,511.0,12.807,86.325066,0.0,1020.6,1009.5651,0.2877098,604.0,503.0,12.481501,74.72406,0.0,1020.4,1005.2979,0.3306774,656.0,484.0
62,11.547,83.51359,0.1,1014.1,1009.9221,0.31291533,673.0,543.0,12.331,97.55292,0.0,1017.3,1001.24603,0.28637898,592.0,477.0,13.0565,93.690094,1.9,1014.1,1004.5737,0.32365435,648.0,513.0,10.705999,90.175026,0.2,1017.4,992.52563,0.24477786,511.0,325.0,11.657001,89.78115,0.1,1017.6,1006.5837,0.27971968,585.0,455.0,12.8815,93.021255,1.2,1014.3,999.3629,0.3150947,628.0,496.0
63,7.947,91.39917,2.9,1011.4,1007.22375,0.07469203,153.0,4.0,9.6310005,75.113174,0.0,1019.7,1003.751,0.2727391,609.0,475.0,6.6565,95.201935,2.2,1012.1,1002.60767,0.072361834,159.0,3.0,8.656,76.12739,0.0,1020.0,995.13275,0.27036572,609.0,507.0,8.657001,64.52234,0.0,1019.7,1008.76544,0.24423306,545.0,362.0,5.9815,98.26554,4.0,1011.8,996.9235,0.047586545,94.0,2.0
64,9.597,89.37697,0.2,1014.0,1009.7715,0.2428174,560.0,368.0,9.1310005,76.65879,0.0,1020.1,1004.12775,0.2526983,586.0,468.0,8.7565,90.89853,0.0,1014.7,1005.1732,0.20433265,488.0,362.0,8.056,74.377304,0.0,1020.0,995.18134,0.23003012,539.0,373.0,7.907,72.54688,0.0,1019.9,1008.9728,0.23985857,548.0,385.0,9.1815,93.48104,0.1,1014.8,999.7374,0.23308429,529.0,378.0
65,8.547,85.256004,0.4,1015.7,1011.475,0.1694551,406.0,142.0,9.8810005,82.347916,0.0,1020.7,1004.61707,0.28239623,630.0,528.0,8.856501,87.783775,1.1,1017.0,1007.41205,0.19847713,475.0,217.0,9.606,80.01681,0.0,1021.0,995.8899,0.26539296,593.0,432.0,9.157001,86.45045,0.0,1021.3,1010.21375,0.24517097,560.0,423.0,8.8815,91.1999,2.8,1016.4,1001.3517,0.2173336,517.0,232.0
66,6.647,86.57012,0.2,1018.3,1014.0297,0.19273327,509.0,321.0,8.6310005,82.19258,0.0,1024.8,1008.58295,0.21318854,462.0,275.0,6.7565,82.77162,0.2,1018.8,1009.145,0.23122069,681.0,546.0,7.2060003,86.49751,0.0,1025.0,999.97095,0.2034036,458.0,255.0,8.257,80.17947,0.0,1024.9,1013.91156,0.23475327,533.0,314.0,6.5815,86.06882,0.3,1018.5,1003.25385,0.2094027,619.0,415.0
67,10.047,71.95504,0.0,1023.0,1018.7698,0.3202272,744.0,631.0,11.531,91.0338,0.0,1026.2,1010.10364,0.30065155,647.0,547.0,9.9065,66.94835,0.0,1023.7,1014.1247,0.2835537,648.0,479.0,11.556,84.848595,0.0,1025.5,1000.6514,0.30918542,656.0,556.0,11.807,85.19182,0.0,1025.8,1014.7979,0.29997042,653.0,550.0,10.1815,71.244835,0.0,1023.4,1008.35834,0.24799599,455.0,238.0
68,12.747,73.52864,0.0,1025.6,1021.3391,0.3369787,710.0,580.0,13.531,91.42292,0.0,1026.8,1010.65686,0.3255958,653.0,553.0,12.4065,74.351326,0.0,1025.6,1015.9536,0.30769974,642.0,485.0,13.056,83.83812,0.0,1026.2,1001.51465,0.33098906,660.0,560.0,14.007,82.61559,0.0,1026.4,1015.42487,0.3320585,658.0,554.0,13.3315,79.18622,0.0,1025.4,1010.321,0.3485301,691.0,550.0
69,9.897,72.38496,0.0,1027.4,1023.0833,0.30543566,649.0,438.0,10.931001,86.74134,0.0,1028.7,1012.4808,0.27664438,586.0,401.0,9.7565,88.7208,0.0,1027.7,1017.8577,0.2579131,532.0,361.0,9.606,76.10591,0.0,1029.3,1004.23267,0.21147895,456.0,294.0,10.357,74.62823,0.0,1029.3,1018.229,0.24988194,548.0,392.0,9.731501,85.2902,0.0,1027.5,1012.36835,0.27814993,587.0,334.0
70,9.697,84.90064,0.0,1028.5,1024.215,0.32087559,754.0,629.0,9.031,74.56746,0.0,1029.7,1013.6458,0.14219132,258.0,148.0,10.356501,85.41148,0.0,1028.4,1018.5994,0.3132206,663.0,519.0,8.706,76.897835,0.0,1029.8,1004.7951,0.21390721,452.0,194.0,9.657001,77.6563,0.0,1029.8,1018.7615,0.28977716,643.0,501.0,10.1315,84.24843,0.2,1028.6,1013.2332,0.28663477,623.0,414.0
71,10.097,82.29592,0.0,1029.1,1024.8256,0.32535058,749.0,630.0,9.481,69.727036,0.0,1029.2,1013.0881,0.2894276,651.0,540.0,10.606501,85.17525,0.0,1029.2,1019.3594,0.3352998,743.0,619.0,9.306,66.251434,0.0,1029.3,1004.2462,0.28555697,657.0,541.0,9.707001,77.073105,0.0,1029.4,1018.27795,0.29276657,663.0,551.0,10.281501,86.442505,0.0,1029.3,1013.9146,0.339527,744.0,618.0
72,12.047,82.017136,0.0,1036.0,1031.7174,0.34804317,738.0,616.0,11.281,77.04268,0.1,1035.8,1019.6935,0.24512857,520.0,335.0,13.4565,91.157036,0.0,1036.1,1026.3375,0.37072334,743.0,622.0,11.656,73.72109,0.0,1035.9,1010.90247,0.303042,667.0,563.0,12.457001,82.622734,0.0,1035.8,1024.7458,0.310374,652.0,525.0,13.1815,96.863556,0.0,1036.1,1020.7542,0.3752114,745.0,620.0
73,14.047,87.69683,0.0,1037.0,1032.7584,0.38082182,737.0,603.0,14.031,86.75385,0.1,1036.2,1020.06433,0.32550284,653.0,536.0,16.3065,95.59548,0.0,1036.9,1027.2899,0.39467242,730.0,599.0,12.406,83.813446,0.2,1036.0,1011.08575,0.30394164,639.0,480.0,13.607,89.68607,0.0,1036.0,1024.9907,0.3229599,636.0,491.0,15.7315,95.41432,0.0,1037.0,1021.85254,0.39881912,734.0,602.0
74,16.147001,88.87489,0.0,1030.0,1025.7955,0.38898608,728.0,607.0,16.230999,92.15112,0.0,1029.6,1013.68823,0.28851303,523.0,336.0,17.8565,96.17318,0.0,1030.0,1020.2895,0.40894777,727.0,603.0,15.955999,91.21435,0.0,1029.3,1004.58356,0.3167162,601.0,423.0,15.857,87.88972,0.0,1029.2,1018.2897,0.30435926,587.0,425.0,18.0815,95.33466,0.0,1030.3,1015.1598,0.4239722,730.0,604.0
75,14.247,90.19568,0.0,1026.6,1022.3767,0.2950912,596.0,392.0,14.6310005,90.86955,0.0,1029.7,1013.7022,0.18988161,305.0,59.0,16.0565,97.334724,0.0,1026.8,1017.2803,0.3540407,662.0,487.0,13.205999,93.70471,0.1,1029.6,1004.79816,0.13317393,222.0,19.0,14.257,92.37525,0.0,1029.4,1018.4141,0.20020908,358.0,78.0,14.8315,100.0,0.1,1026.7,1011.72705,0.28484866,551.0,299.0
76,13.797,91.815384,0.3,1031.7,1027.495,0.26353753,570.0,341.0,14.731,95.618744,0.0,1036.8,1020.66956,0.2183917,325.0,79.0,14.2565,99.657005,1.3,1031.1,1021.59393,0.2618378,529.0,308.0,12.306,91.17071,0.0,1037.0,1011.95404,0.1625142,283.0,48.0,14.457001,93.633545,0.0,1036.8,1025.7938,0.30261356,515.0,212.0,14.0815,100.0,4.1,1031.0,1016.08026,0.24810174,532.0,389.0
77,11.797,84.645195,1.1,1033.2,1028.941,0.28545883,661.0,442.0,13.781,66.7802,0.0,1036.8,1020.5367,0.34067675,661.0,548.0,13.0065,95.20571,0.9,1033.1,1023.3621,0.26619592,565.0,380.0,12.606,80.89464,0.0,1036.8,1011.7016,0.3207374,643.0,446.0,13.457001,73.78562,0.0,1036.7,1025.6107,0.3542732,709.0,586.0,13.1315,95.49597,1.3,1033.1,1017.8479,0.22340566,433.0,241.0
78,9.997,73.20112,1.3,1034.5,1030.21,0.26817676,612.0,419.0,14.031,67.24081,0.0,1037.9,1021.5678,0.36290735,707.0,601.0,11.4065,97.23823,0.7,1034.7,1024.857,0.27996477,601.0,412.0,12.756,87.62525,0.0,1037.9,1012.6503,0.29762626,600.0,428.0,13.407001,75.8505,0.0,1037.9,1026.8354,0.36282855,714.0,605.0,11.731501,100.0,0.1,1034.5,1019.1508,0.29688853,668.0,515.0
79,12.547,78.00191,0.8,1034.0,1029.6849,0.35498807,685.0,533.0,13.3810005,68.64163,0.0,1038.7,1022.61346,0.3547087,708.0,596.0,12.4065,87.94955,0.4,1034.4,1024.7825,0.32239953,666.0,466.0,12.256,69.45335,0.0,1038.7,1013.66016,0.34954613,717.0,606.0,12.957001,78.49086,0.0,1038.7,1027.6775,0.35231265,716.0,600.0,11.8815,81.937035,0.4,1034.2,1019.1628,0.34020174,694.0,512.0
80,14.097,80.61361,0.0,1032.8,1028.6083,0.38841712,753.0,598.0,14.231,73.52433,0.0,1037.1,1021.1282,0.3741543,715.0,605.0,15.106501,75.13891,0.0,1033.1,1023.622,0.39634705,724.0,566.0,13.556,70.69312,0.0,1036.9,1012.14813,0.36766002,720.0,609.0,14.707001,82.75201,0.0,1037.0,1026.0652,0.37745997,718.0,602.0,13.9315,80.97459,0.0,1033.1,1018.23303,0.39447892,771.0,635.0
81,16.747,82.64996,0.0,1029.1,1024.8895,0.4349275,788.0,661.0,18.031,78.97991,0.0,1033.9,1017.5959,0.40744296,724.0,615.0,15.6565,69.2532,0.0,1030.4,1020.779,0.415337,778.0,646.0,17.756,70.43307,0.0,1033.6,1008.30255,0.429312,729.0,619.0,18.007,76.68129,0.0,1033.5,1022.27527,0.41117424,724.0,611.0,17.1815,74.82643,0.0,1029.8,1014.7421,0.4410189,775.0,641.0
82,18.347,72.42024,0.0,1027.5,1023.39294,0.45876476,792.0,663.0,20.130999,77.74454,0.0,1028.7,1012.7021,0.437099,730.0,620.0,18.0565,86.89838,0.0,1028.1,1018.7686,0.45895094,789.0,657.0,19.656,66.75265,0.0,1028.1,1003.76654,0.45448366,735.0,626.0,20.207,83.09579,0.0,1028.3,1017.48944,0.44019192,734.0,620.0,19.4315,80.57641,0.0,1027.9,1013.3036,0.47226256,789.0,655.0
83,19.797,57.146194,0.0,1025.6,1021.52,0.49542347,808.0,679.0,19.730999,45.94713,0.0,1026.7,1011.1278,0.44593734,725.0,599.0,20.6565,86.853806,0.0,1026.3,1016.782,0.51795435,801.0,668.0,19.506,57.15881,0.0,1026.0,1002.1184,0.4642218,739.0,630.0,20.107,69.171745,0.0,1026.4,1015.7816,0.45578817,737.0,622.0,21.3815,84.609116,0.0,1026.3,1011.5447,0.49613822,803.0,668.0
84,18.047,58.64543,0.0,1027.7,1023.54785,0.47274578,799.0,670.0,20.281,64.00146,0.0,1027.8,1012.19244,0.45281377,735.0,625.0,19.6565,96.975334,0.0,1027.7,1018.1246,0.48748374,788.0,655.0,19.855999,60.83509,0.0,1027.6,1003.3469,0.465217,740.0,629.0,20.257,64.918564,0.0,1027.6,1016.8887,0.4697938,739.0,623.0,18.7815,100.0,0.0,1027.7,1012.6508,0.47049424,786.0,651.0
85,16.747,77.62041,0.0,1028.1,1023.98285,0.4094294,724.0,462.0,21.031,68.81171,0.0,1029.2,1013.68243,0.45204365,737.0,626.0,17.5065,97.320045,0.0,1027.9,1018.5429,0.41837484,725.0,527.0,20.656,55.640182,0.0,1028.8,1004.94617,0.47914997,749.0,637.0,21.107,73.21743,0.0,1029.0,1018.3713,0.4674645,744.0,629.0,16.7815,100.0,0.6,1027.9,1013.1522,0.39778724,743.0,523.0
86,13.947,91.99403,0.3,1027.3,1023.13574,0.25186262,515.0,146.0,20.831,62.693787,0.0,1028.4,1012.39166,0.466315,750.0,638.0,13.9565,98.33921,1.9,1027.5,1017.96356,0.17114651,338.0,39.0,20.506,54.61765,0.0,1028.1,1003.2294,0.4865406,757.0,645.0,21.307001,69.63792,0.0,1028.0,1017.0135,0.4590904,752.0,636.0,13.1815,99.32572,1.9,1027.6,1012.627,0.14797018,259.0,26.0
87,15.397,92.22071,0.0,1021.1,1016.9279,0.3933928,781.0,622.0,18.181,76.28674,0.0,1019.5,1003.60785,0.40910247,699.0,566.0,19.1065,100.0,0.0,1021.1,1011.666,0.41040498,720.0,535.0,17.656,61.926785,0.0,1019.7,995.18396,0.3810946,651.0,474.0,17.657,94.221176,0.0,1019.7,1008.8601,0.37135488,671.0,498.0,19.1315,99.66033,0.0,1021.1,1006.27673,0.3924918,713.0,557.0
88,15.347,90.06927,1.1,1011.9,1007.76117,0.19361681,355.0,148.0,12.431001,91.870445,0.3,1009.6,994.03827,0.13553064,238.0,34.0,17.1065,91.22575,2.0,1011.6,1002.1862,0.21844806,376.0,92.0,13.006,95.036934,0.4,1009.4,985.2119,0.20971175,384.0,75.0,12.207001,90.85744,0.4,1009.7,999.0134,0.12154077,229.0,15.0,18.5815,88.24555,3.2,1011.9,997.1586,0.18004715,295.0,59.0
89,17.047,96.779434,2.1,999.5,995.4525,0.1597023,312.0,113.0,15.331,95.69674,2.3,999.1,983.6648,0.24584727,433.0,225.0,18.1565,98.03544,1.5,998.6,989.43665,0.22974871,363.0,105.0,14.006,97.65614,1.4,998.9,974.93005,0.27451536,571.0,321.0,14.507,95.06764,1.6,998.8,988.23065,0.29117906,585.0,359.0,18.2815,89.13915,4.4,998.7,984.41,0.29559663,517.0,205.0
90,15.947,84.4539,1.5,1000.6,996.50305,0.30479324,573.0,244.0,14.231,98.98487,6.6,995.2,979.6973,0.33698687,633.0,382.0,16.1065,76.06833,0.2,1000.3,991.0956,0.29907033,505.0,204.0,13.656,94.07084,4.2,995.7,971.6175,0.291512,566.0,360.0,15.307,96.29544,1.8,995.8,985.1764,0.33227164,628.0,421.0,16.981499,82.915,5.6,1000.8,986.35266,0.34265724,592.0,304.0
91,12.597,88.22975,1.2,1007.8,1003.6109,0.35671264,802.0,641.0,8.931001,89.39191,0.2,1009.3,993.3923,0.17484094,310.0,71.0,13.1565,77.03513,0.3,1007.7,998.2439,0.37535533,779.0,602.0,8.106,96.86543,0.8,1009.3,984.49994,0.17081654,353.0,94.0,10.907001,90.968636,1.3,1009.0,998.1451,0.27507642,542.0,272.0,13.781501,79.592926,1.5,1008.0,993.174,0.38908705,774.0,586.0
92,12.947,85.349556,0.3,1018.7,1014.49646,0.34168494,780.0,589.0,9.731,93.7432,1.4,1018.7,1002.7185,0.26354107,620.0,343.0,12.7565,91.966286,0.0,1018.5,1008.93243,0.34850377,735.0,546.0,10.205999,95.12324,1.4,1018.9,994.152,0.2786402,573.0,236.0,11.357,89.697914,1.0,1018.7,1007.82263,0.28301552,576.0,291.0,12.981501,91.64591,0.3,1018.7,1003.7167,0.3759179,788.0,600.0
93,11.647,92.45343,0.3,1019.3,1015.14325,0.22560497,451.0,130.0,12.431001,90.96683,0.4,1020.2,1004.43884,0.29812682,579.0,341.0,13.6565,98.958405,0.1,1019.0,1009.5489,0.2861938,520.0,161.0,11.756,94.44625,0.4,1019.8,995.3714,0.30994785,639.0,442.0,13.007,89.00388,0.1,1019.9,1009.14355,0.31732038,621.0,428.0,12.5815,98.95527,0.2,1019.1,1004.3486,0.21816906,408.0,100.0
94,14.147,93.6602,0.0,1015.2,1011.01764,0.37648648,761.0,507.0,17.130999,92.720505,0.0,1016.0,999.94086,0.40598646,766.0,645.0,16.0065,96.276436,0.0,1015.5,1005.99414,0.41542855,761.0,610.0,15.856,85.621,0.0,1015.7,990.689,0.40124866,773.0,651.0,16.207,87.23703,0.0,1015.7,1004.7417,0.4032454,771.0,644.0,15.5815,97.92683,0.1,1015.4,1000.6724,0.40733665,749.0,591.0
95,15.447,91.7732,1.7,1014.1,1009.9733,0.38987237,762.0,626.0,17.081,92.88155,0.0,1012.9,997.0602,0.38613567,721.0,555.0,17.456501,94.16363,2.0,1014.1,1004.6091,0.3999238,744.0,593.0,15.556,86.87855,0.1,1012.8,988.32135,0.38557303,717.0,567.0,17.007,92.24727,0.0,1013.0,1002.21405,0.40149766,740.0,586.0,17.231499,94.4254,0.8,1014.2,999.2566,0.40357322,756.0,602.0
96,16.747,93.19688,0.1,1009.6,1005.4889,0.39353836,797.0,613.0,20.431,85.77984,0.0,1006.4,990.7562,0.4375015,746.0,619.0,17.7565,95.37531,1.2,1009.1,999.8598,0.40183786,782.0,613.0,18.855999,97.28174,0.0,1006.4,982.3426,0.4547351,781.0,642.0,19.907,90.170265,0.0,1006.2,995.6102,0.41642207,728.0,546.0,17.481499,97.00308,3.1,1009.9,995.36694,0.40473217,769.0,606.0
97,20.147001,80.605415,0.0,1011.8,1007.7605,0.4598269,811.0,658.0,21.581,93.66434,0.0,1004.2,988.72675,0.44677055,766.0,639.0,20.206501,75.127785,0.0,1011.5,1002.40424,0.46116042,802.0,634.0,20.206,89.185135,0.9,1004.3,980.7598,0.47831383,773.0,640.0,20.807001,94.80893,0.8,1004.6,994.19824,0.46196532,768.0,635.0,20.731499,72.92405,0.0,1011.9,997.6603,0.4821178,803.0,643.0
98,18.347,85.05331,0.0,1009.0,1004.90985,0.23958352,388.0,67.0,17.781,96.958015,0.0,1017.1,1001.17474,0.54827935,829.0,718.0,18.6565,76.94896,0.3,1008.7,999.47943,0.28383318,402.0,111.0,19.355999,87.87154,0.3,1017.0,992.35455,0.5191683,778.0,642.0,20.757,81.67245,1.5,1016.7,1005.78784,0.48096457,782.0,663.0,19.5315,77.27715,0.0,1009.0,994.5577,0.3276595,508.0,162.0
99,12.197,88.18571,8.7,1021.2,1017.0101,0.32538652,740.0,501.0,17.031,96.86856,0.0,1020.6,1004.60565,0.46757755,812.0,691.0,12.2565,89.42118,2.0,1022.1,1012.56146,0.33365887,763.0,566.0,15.656,100.0,0.0,1020.7,996.0606,0.44383225,818.0,697.0,15.857,95.51474,0.0,1020.5,1009.5705,0.44477522,806.0,676.0,12.481501,88.15779,1.2,1021.7,1006.7789,0.3484879,734.0,539.0
100,14.647,74.4141,0.0,1024.4,1020.2527,0.43923905,852.0,695.0,17.130999,70.27064,0.0,1022.8,1007.21454,0.44864354,806.0,683.0,16.1565,80.39626,0.0,1024.8,1015.4098,0.4502331,837.0,669.0,16.656,56.67772,0.0,1022.7,998.50995,0.45033157,805.0,679.0,17.157,76.968155,0.0,1022.8,1012.1178,0.44716647,805.0,677.0,16.3315,76.37026,0.0,1024.8,1010.1011,0.4608599,848.0,685.0
101,16.297,63.26046,0.0,1022.7,1018.5745,0.47468212,859.0,715.0,18.831,65.370766,0.0,1021.3,1005.67926,0.45508295,784.0,637.0,19.9065,93.155334,0.0,1022.4,1013.0883,0.5202839,851.0,701.0,18.105999,65.0862,0.0,1021.2,997.1075,0.4489317,787.0,629.0,18.107,81.088425,0.0,1021.5,1010.8516,0.44072312,779.0,624.0,18.9315,91.79558,0.0,1022.5,1007.9477,0.503295,854.0,702.0
102,17.847,75.982414,0.0,1019.6,1015.4503,0.43797624,764.0,541.0,20.281,81.86573,0.2,1020.5,1005.0749,0.47465724,785.0,638.0,20.3065,95.08474,0.0,1019.8,1010.3549,0.54143465,854.0,710.0,19.355999,71.54901,0.0,1020.4,996.5029,0.47221452,799.0,673.0,19.457,87.468285,0.0,1020.7,1010.14056,0.45393792,767.0,612.0,19.0815,91.59624,0.0,1019.7,1005.04755,0.49947903,844.0,681.0
103,17.647001,75.18534,0.0,1020.6,1016.47076,0.4495107,855.0,703.0,23.081,85.68744,0.0,1020.5,1005.0039,0.51637936,805.0,663.0,19.3565,97.34721,0.0,1020.7,1011.2568,0.49208295,845.0,679.0,22.556,83.682846,0.0,1020.4,996.278,0.5316769,819.0,695.0,22.707,85.930046,0.0,1020.2,1009.45685,0.5275887,811.0,678.0,17.8315,100.0,0.0,1020.8,1005.95483,0.46778625,848.0,686.0
104,19.297,85.02623,0.0,1020.6,1016.47595,0.50278616,853.0,701.0,24.630999,84.879234,0.0,1020.9,1005.3918,0.51917744,798.0,672.0,21.206501,99.663086,0.0,1020.4,1011.01385,0.5093507,839.0,674.0,24.105999,73.66561,0.0,1020.6,996.79987,0.52330345,802.0,675.0,23.757,85.21878,0.0,1020.7,1010.10406,0.5106845,798.0,667.0,20.6815,100.0,0.0,1020.5,1005.74146,0.51213694,839.0,671.0
105,22.147001,80.82248,0.1,1016.4,1012.27423,0.5428569,853.0,706.0,24.581,75.74074,0.0,1022.5,1006.9004,0.5328571,794.0,670.0,21.4065,94.51775,0.0,1017.2,1007.8515,0.5228256,847.0,694.0,23.756,82.67618,0.0,1023.0,998.6519,0.47509143,698.0,513.0,23.607,80.58436,0.9,1022.6,1011.8826,0.5084062,705.0,510.0,22.9315,94.48722,0.0,1017.1,1002.4173,0.5487192,850.0,696.0
106,15.347,71.4746,0.1,1013.0,1008.9086,0.37440565,676.0,286.0,17.730999,64.34399,0.0,1023.5,1007.7981,0.46181983,828.0,700.0,16.4065,72.44956,0.0,1013.7,1004.4659,0.3990901,683.0,417.0,17.105999,77.2102,0.0,1023.7,999.2078,0.46456558,825.0,686.0,17.057001,78.77194,0.0,1023.7,1012.9298,0.45493394,833.0,699.0,15.481501,70.72776,0.0,1013.1,998.63654,0.3481442,600.0,187.0
107,14.547,73.8478,0.0,1013.4,1009.25226,0.44330063,862.0,691.0,19.081,56.373165,0.0,1019.4,1003.6181,0.48586294,834.0,707.0,14.7565,62.2015,0.0,1014.5,1005.104,0.44341457,865.0,705.0,17.956,55.20837,0.0,1019.6,995.112,0.4821136,834.0,702.0,17.907,59.647987,0.0,1019.7,1008.84656,0.46512225,835.0,702.0,14.8815,65.278076,0.1,1014.1,999.368,0.36117902,637.0,431.0
108,17.247,76.35684,0.0,1014.2,1010.10535,0.44525912,815.0,659.0,21.081,87.70633,0.0,1013.9,998.2143,0.5002689,836.0,708.0,20.5565,63.262825,0.0,1014.7,1005.449,0.52576125,883.0,730.0,20.506,66.642494,0.0,1014.1,989.83325,0.5138012,841.0,717.0,20.607,69.27523,0.0,1014.1,1003.3706,0.4926014,838.0,708.0,20.2815,67.69997,0.1,1014.9,1000.36816,0.507387,864.0,694.0
109,18.897001,82.53332,0.0,1013.8,1009.6917,0.48660508,836.0,649.0,15.981,81.96133,0.0,1014.2,998.7402,0.26594105,412.0,113.0,20.1565,92.34431,0.6,1013.6,1004.507,0.44996196,735.0,517.0,14.856,71.490395,0.0,1014.7,990.6617,0.23267612,343.0,60.0,16.457,64.71317,0.0,1014.7,1004.12256,0.33759615,569.0,330.0,20.0315,96.37629,0.3,1013.4,999.0113,0.45540223,766.0,568.0
110,17.097,94.88933,1.9,1012.7,1008.59906,0.30042022,603.0,260.0,15.3810005,66.24871,0.0,1012.0,996.5121,0.3549199,584.0,248.0,22.0065,97.39124,3.9,1012.5,1003.2126,0.44093627,629.0,248.0,16.106,72.29913,0.0,1012.3,988.1814,0.3938002,664.0,340.0,16.007,66.6151,0.3,1012.4,1001.76,0.36167848,595.0,302.0,21.3315,93.5501,1.7,1012.4,997.79517,0.4606153,736.0,443.0
